from,to,cost
1019761,1021782,2318.28
1019761,1058031,4942.35
1019761,1058032,4858.84
1019761,1058051,1575.58
1019761,1058052,1169.47
1019762,1014661,4276.07
1019762,1014662,4139.26
1019762,1014861,4300.42
1019762,1014862,3722.65
1019762,1014871,4300.42
1019762,1014872,4139.26
1019762,1014971,3722.65
1019762,1014972,3561.52
1019762,1015901,4139.26
1019762,1015902,3898.57
1019762,1016041,1245.94
1019762,1016042,1203.31
1019762,1016111,2368.07
1019762,1016112,1775.18
1019762,1016191,2782.84
1019762,1016192,3561.52
1019762,1016201,2782.84
1019762,1016202,2205.48
1019762,1016261,3898.57
1019762,1016262,3561.52
1019762,1016811,1600.76
1019762,1016812,1192.49
1019762,1017341,1401.75
1019762,1017342,1192.49
1019762,1017351,1401.75
1019762,1017352,1203.31
1019762,1017391,1460.18
1019762,1017392,1775.18
1019762,1017411,1460.18
1019762,1017412,833.698
1019762,1017441,1775.18
1019762,1017442,2205.48
1019762,1017451,1775.18
1019762,1017452,1315.17
1019762,1017531,1192.49
1019762,1017541,1192.49
1019762,1017542,793.522
1019762,1017551,2205.48
1019762,1017552,2032.66
1019762,1017911,1203.31
1019762,1017912,1110.09
1019762,1018111,2032.66
1019762,1018112,1315.17
1019762,1018121,2032.66
1019762,1018122,1449.02
1019762,1018301,961.489
1019762,1018302,608.928
1019762,1018311,961.489
1019762,1018312,847.803
1019762,1018441,793.522
1019762,1018442,608.928
1019762,1018451,793.522
1019762,1018452,833.698
1019762,1018721,608.928
1019762,1018722,730.861
1019762,1018731,608.928
1019762,1018732,608.928
1019762,1018891,1315.17
1019762,1018892,877.881
1019762,1018901,1315.17
1019762,1018902,982.151
1019762,1019451,877.881
1019762,1019452,982.151
1019762,1019461,730.861
1019762,1019462,451.469
1019762,1019761,837.525
1019762,1019762,0
1019762,1020361,451.469
1019762,1020362,451.469
1019762,1020371,419.844
1019762,1020372,419.844
1019762,1020561,982.151
1019762,1020562,941.577
1019762,1020571,982.151
1019762,1020572,1208.25
1019762,1020821,451.469
1019762,1020822,941.577
1019762,1020831,451.469
1019762,1020832,975.149
1019762,1021601,1208.25
1019762,1021602,1449.02
1019762,1021781,1449.02
1019762,1021782,1492.05
1019762,1058031,4423.24
1019762,1058032,4300.42
1019762,1058051,1304.45
1019762,1058052,793.522
1020361,1014661,4276.07
1020361,1014662,4139.26
1020361,1014861,4300.42
1020361,1014862,3722.65
1020361,1014871,4300.42
1020361,1014872,4139.26
1020361,1014971,3722.65
1020361,1014972,3561.52
1020361,1015901,4139.26
1020361,1015902,3898.57
1020361,1016041,1245.94
1020361,1016042,1203.31
1020361,1016111,2368.07
1020361,1016112,1775.18
1020361,1016191,2782.84
1020361,1016192,3561.52
1020361,1016201,2782.84
1020361,1016202,2205.48
1020361,1016261,3898.57
1020361,1016262,3561.52
1020361,1016811,1600.76
1020361,1016812,1192.49
1020361,1017341,1401.75
1020361,1017342,1192.49
1020361,1017351,1401.75
1020361,1017352,1203.31
1020361,1017391,1460.18
1020361,1017392,1775.18
1020361,1017411,1460.18
1020361,1017412,833.698
1020361,1017441,1775.18
1020361,1017442,2205.48
1020361,1017451,1775.18
1020361,1017452,1315.17
1020361,1017531,1192.49
1020361,1017541,1192.49
1020361,1017542,793.522
1020361,1017551,2205.48
1020361,1017552,2032.66
1020361,1017911,1203.31
1020361,1017912,1110.09
1020361,1018111,2032.66
1020361,1018112,1315.17
1020361,1018121,2032.66
1020361,1018122,1449.02
1020361,1018301,961.489
1020361,1018302,608.928
1020361,1018311,961.489
1020361,1018312,847.803
1020361,1018441,793.522
1020361,1018442,608.928
1020361,1018451,793.522
1020361,1018452,833.698
1020361,1018721,608.928
1020361,1018722,730.861
1020361,1018731,608.928
1020361,1018732,608.928
1020361,1018891,1315.17
1020361,1018892,877.881
1020361,1018901,1315.17
1020361,1018902,982.151
1020361,1019451,877.881
1020361,1019452,982.151
1020361,1019461,730.861
1020361,1019462,451.469
1020361,1019761,837.525
1020361,1019762,837.525
1020361,1020361,0
1020361,1020362,451.469
1020361,1020371,419.844
1020361,1020372,419.844
1020361,1020561,982.151
1020361,1020562,941.577
1020361,1020571,982.151
1020361,1020572,1208.25
1020361,1020821,451.469
1020361,1020822,941.577
1020361,1020831,451.469
1020361,1020832,975.149
1020361,1021601,1208.25
1020361,1021602,1449.02
1020361,1021781,1449.02
1020361,1021782,1492.05
1020361,1058031,4423.24
1020361,1058032,4300.42
1020361,1058051,1304.45
1020361,1058052,793.522
1020362,1014661,3974.59
1020362,1014662,3838.58
1020362,1014861,4036.42
1020362,1014862,3493.29
1020362,1014871,4036.42
1020362,1014872,3838.58
1020362,1014971,3493.29
1020362,1014972,3277.15
1020362,1015901,3838.58
1020362,1015902,3598.89
1020362,1016041,1647.44
1020362,1016042,1601.85
1020362,1016111,2252.5
1020362,1016112,1599.89
1020362,1016191,2579.4
1020362,1016192,3277.15
1020362,1016201,2579.4
1020362,1016202,1944.35
1020362,1016261,3598.89
1020362,1016262,3277.15
1020362,1016811,1780.03
1020362,1016812,1503.18
1020362,1017341,1759.42
1020362,1017342,1503.18
1020362,1017351,1759.42
1020362,1017352,1601.85
1020362,1017391,1408.81
1020362,1017392,1599.89
1020362,1017411,1408.81
1020362,1017412,720.189
1020362,1017441,1599.89
1020362,1017442,1944.35
1020362,1017451,1599.89
1020362,1017452,1040.85
1020362,1017531,1503.18
1020362,1017541,1503.18
1020362,1017542,898.755
1020362,1017551,1944.35
1020362,1017552,1744.93
1020362,1017911,1601.85
1020362,1017912,1529.67
1020362,1018111,1744.93
1020362,1018112,1040.85
1020362,1018121,1744.93
1020362,1018122,997.556
1020362,1018301,1334.25
1020362,1018302,744.627
1020362,1018311,1334.25
1020362,1018312,1299.02
1020362,1018441,898.755
1020362,1018442,744.627
1020362,1018451,898.755
1020362,1018452,720.189
1020362,1018721,744.627
1020362,1018722,593.853
1020362,1018731,744.627
1020362,1018732,451.469
1020362,1018891,1040.85
1020362,1018892,651.869
1020362,1018901,1040.85
1020362,1018902,564.363
1020362,1019451,651.869
1020362,1019452,564.363
1020362,1019461,593.853
1020362,1019462,593.853
1020362,1019761,1288.98
1020362,1019762,451.469
1020362,1020361,451.469
1020362,1020362,0
1020362,1020371,451.469
1020362,1020372,627.193
1020362,1020561,564.363
1020362,1020562,490.117
1020362,1020571,564.363
1020362,1020572,756.786
1020362,1020821,490.117
1020362,1020822,490.117
1020362,1020831,849.293
1020362,1020832,849.293
1020362,1021601,756.786
1020362,1021602,997.556
1020362,1021781,997.556
1020362,1021782,1055.22
1020362,1058031,4183.11
1020362,1058032,4036.42
1020362,1058051,1361.12
1020362,1058052,898.755
1020371,1014661,4276.07
1020371,1014662,4139.26
1020371,1014861,4300.42
1020371,1014862,3722.65
1020371,1014871,4300.42
1020371,1014872,4139.26
1020371,1014971,3722.65
1020371,1014972,3561.52
1020371,1015901,4139.26
1020371,1015902,3898.57
1020371,1016041,1245.94
1020371,1016042,1203.31
1020371,1016111,2368.07
1020371,1016112,1775.18
1020371,1016191,2782.84
1020371,1016192,3561.52
1020371,1016201,2782.84
1020371,1016202,2205.48
1020371,1016261,3898.57
1020371,1016262,3561.52
1020371,1016811,1600.76
1020371,1016812,1192.49
1020371,1017341,1401.75
1020371,1017342,1192.49
1020371,1017351,1401.75
1020371,1017352,1203.31
1020371,1017391,1460.18
1020371,1017392,1775.18
1020371,1017411,1460.18
1020371,1017412,833.698
1020371,1017441,1775.18
1020371,1017442,2205.48
1020371,1017451,1775.18
1020371,1017452,1315.17
1020371,1017531,1192.49
1020371,1017541,1192.49
1020371,1017542,793.522
1020371,1017551,2205.48
1020371,1017552,2032.66
1020371,1017911,1203.31
1020371,1017912,1110.09
1020371,1018111,2032.66
1020371,1018112,1315.17
1020371,1018121,2032.66
1020371,1018122,1449.02
1020371,1018301,961.489
1020371,1018302,608.928
1020371,1018311,961.489
1020371,1018312,847.803
1020371,1018441,793.522
1020371,1018442,608.928
1020371,1018451,793.522
1020371,1018452,833.698
1020371,1018721,608.928
1020371,1018722,730.861
1020371,1018731,608.928
1020371,1018732,608.928
1020371,1018891,1315.17
1020371,1018892,877.881
1020371,1018901,1315.17
1020371,1018902,982.151
1020371,1019451,877.881
1020371,1019452,982.151
1020371,1019461,730.861
1020371,1019462,451.469
1020371,1019761,837.525
1020371,1019762,837.525
1020371,1020361,451.469
1020371,1020362,451.469
1020371,1020371,0
1020371,1020372,419.844
1020371,1020561,982.151
1020371,1020562,941.577
1020371,1020571,982.151
1020371,1020572,1208.25
1020371,1020821,451.469
1020371,1020822,941.577
1020371,1020831,451.469
1020371,1020832,975.149
1020371,1021601,1208.25
1020371,1021602,1449.02
1020371,1021781,1449.02
1020371,1021782,1492.05
1020371,1058031,4423.24
1020371,1058032,4300.42
1020371,1058051,1304.45
1020371,1058052,793.522
1020372,1014661,4595.84
1020372,1014662,4459.54
1020372,1014861,4645.61
1020372,1014862,4086.28
1020372,1014871,4645.61
1020372,1014872,4459.54
1020372,1014971,4086.28
1020372,1014972,3892.87
1020372,1015901,4459.54
1020372,1015902,4219.42
1020372,1016041,1498.59
1020372,1016042,1462.94
1020372,1016111,2770.06
1020372,1016112,2155.63
1020372,1016191,3156.59
1020372,1016192,3892.87
1020372,1016201,3156.59
1020372,1016202,2548.39
1020372,1016261,4219.42
1020372,1016262,3892.87
1020372,1016811,2003.95
1020372,1016812,1544.9
1020372,1017341,1706.47
1020372,1017342,1544.9
1020372,1017351,1706.47
1020372,1017352,1462.94
1020372,1017391,1871.07
1020372,1017392,2155.63
1020372,1017411,1871.07
1020372,1017412,1219.64
1020372,1017441,2155.63
1020372,1017442,2548.39
1020372,1017451,2155.63
1020372,1017452,1644.45
1020372,1017531,1544.9
1020372,1017541,1544.9
1020372,1017542,1213.37
1020372,1017551,2548.39
1020372,1017552,2358.54
1020372,1017911,1462.94
1020372,1017912,1334.91
1020372,1018111,2358.54
1020372,1018112,1644.45
1020372,1018121,2358.54
1020372,1018122,1522.56
1020372,1018301,1269.78
1020372,1018302,1028.77
1020372,1018311,1269.78
1020372,1018312,948.338
1020372,1018441,1213.37
1020372,1018442,1028.77
1020372,1018451,1213.37
1020372,1018452,1219.64
1020372,1018721,1028.77
1020372,1018722,1104.94
1020372,1018731,1028.77
1020372,1018732,419.844
1020372,1018891,1644.45
1020372,1018892,1223
1020372,1018901,1644.45
1020372,1018902,1184.82
1020372,1019451,1223
1020372,1019452,1184.82
1020372,1019461,1104.94
1020372,1019462,627.193
1020372,1019761,926.835
1020372,1019762,419.844
1020372,1020361,419.844
1020372,1020362,627.193
1020372,1020371,419.844
1020372,1020372,0
1020372,1020561,1184.82
1020372,1020562,1042.59
1020372,1020571,1184.82
1020372,1020572,1291.74
1020372,1020821,627.193
1020372,1020822,1042.59
1020372,1020831,627.193
1020372,1020832,654.983
1020372,1021601,1291.74
1020372,1021602,1522.56
1020372,1021781,1522.56
1020372,1021782,1476.39
1020372,1058031,4782.16
1020372,1058032,4645.61
1020372,1058051,1724.28
1020372,1058052,1213.37
1020561,1014661,3452.45
1020561,1014662,3317.57
1020561,1014861,3542.8
1020561,1014862,3034.52
1020561,1014871,3542.8
1020561,1014872,3317.57
1020561,1014971,3034.52
1020561,1014972,2771.97
1020561,1015901,3317.57
1020561,1015902,3079.77
1020561,1016041,2036.62
1020561,1016042,1988.46
1020561,1016111,1946.27
1020561,1016112,1262.31
1020561,1016191,2161.57
1020561,1016192,2771.97
1020561,1016201,2161.57
1020561,1016202,1483.63
1020561,1016261,3079.77
1020561,1016262,2771.97
1020561,1016811,1871.85
1020561,1016812,1779.73
1020561,1017341,2080.11
1020561,1017342,1779.73
1020561,1017351,2080.11
1020561,1017352,1988.46
1020561,1017391,1255.2
1020561,1017392,1262.31
1020561,1017411,1255.2
1020561,1017412,680.867
1020561,1017441,1262.31
1020561,1017442,1483.63
1020561,1017451,1262.31
1020561,1017452,637.962
1020561,1017531,1779.73
1020561,1017541,1779.73
1020561,1017542,1046.93
1020561,1017551,1483.63
1020561,1017552,1262.95
1020561,1017911,1988.46
1020561,1017912,1952.47
1020561,1018111,1262.95
1020561,1018112,637.962
1020561,1018121,1262.95
1020561,1018122,580.171
1020561,1018301,1700.7
1020561,1018302,975.845
1020561,1018311,1700.7
1020561,1018312,1805.16
1020561,1018441,1046.93
1020561,1018442,975.845
1020561,1018451,1046.93
1020561,1018452,680.867
1020561,1018721,975.845
1020561,1018722,602.304
1020561,1018731,975.845
1020561,1018732,982.151
1020561,1018891,637.962
1020561,1018892,602.304
1020561,1018901,637.962
1020561,1018902,637.962
1020561,1019451,484.571
1020561,1019452,484.571
1020561,1019461,602.304
1020561,1019462,564.363
1020561,1019761,1799.66
1020561,1019762,982.151
1020561,1020361,982.151
1020561,1020362,564.363
1020561,1020371,982.151
1020561,1020372,1184.82
1020561,1020561,0
1020561,1020562,284.505
1020561,1020571,389.748
1020561,1020572,389.748
1020561,1020821,564.363
1020561,1020822,284.505
1020561,1020831,564.363
1020561,1020832,1219.7
1020561,1021601,389.748
1020561,1021602,580.171
1020561,1021781,580.171
1020561,1021782,789.495
1020561,1058031,3708.88
1020561,1058032,3542.8
1020561,1058051,1351.18
1020561,1058052,1046.93
1020562,1014661,3685.71
1020562,1014662,3552.05
1020562,1014861,3793.84
1020562,1014862,3300.61
1020562,1014871,3793.84
1020562,1014872,3552.05
1020562,1014971,3300.61
1020562,1014972,3018.67
1020562,1015901,3552.05
1020562,1015902,3316.32
1020562,1016041,2107.64
1020562,1016042,2060.7
1020562,1016111,2230.29
1020562,1016112,1546.56
1020562,1016191,2439.39
1020562,1016192,3018.67
1020562,1016201,2439.39
1020562,1016202,1754.93
1020562,1016261,3316.32
1020562,1016262,3018.67
1020562,1016811,2073.85
1020562,1016812,1907.44
1020562,1017341,2189.18
1020562,1017342,1907.44
1020562,1017351,2189.18
1020562,1017352,2060.7
1020562,1017391,1515.95
1020562,1017392,1546.56
1020562,1017411,1515.95
1020562,1017412,891.478
1020562,1017441,1546.56
1020562,1017442,1754.93
1020562,1017451,1546.56
1020562,1017452,922.467
1020562,1017531,1907.44
1020562,1017541,1907.44
1020562,1017542,1212.12
1020562,1017551,1754.93
1020562,1017552,1529.21
1020562,1017911,2060.7
1020562,1017912,2001.94
1020562,1018111,1529.21
1020562,1018112,922.467
1020562,1018121,1529.21
1020562,1018122,507.47
1020562,1018301,1782.13
1020562,1018302,1104.74
1020562,1018311,1782.13
1020562,1018312,1789.08
1020562,1018441,1212.12
1020562,1018442,1104.74
1020562,1018451,1212.12
1020562,1018452,891.478
1020562,1018721,1104.74
1020562,1018722,788.738
1020562,1018731,1104.74
1020562,1018732,941.577
1020562,1018891,922.467
1020562,1018892,788.738
1020562,1018901,922.467
1020562,1018902,284.505
1020562,1019451,718.618
1020562,1019452,284.505
1020562,1019461,788.738
1020562,1019462,490.117
1020562,1019761,1779.1
1020562,1019762,941.577
1020562,1020361,941.577
1020562,1020362,490.117
1020562,1020371,941.577
1020562,1020372,1042.59
1020562,1020561,284.505
1020562,1020562,0
1020562,1020571,284.505
1020562,1020572,266.679
1020562,1020821,490.117
1020562,1020822,490.117
1020562,1020831,490.117
1020562,1020832,962.482
1020562,1021601,266.679
1020562,1021602,507.47
1020562,1021781,507.47
1020562,1021782,603.618
1020562,1058031,3968.26
1020562,1058032,3793.84
1020562,1058051,1577.69
1020562,1058052,1212.12
1020571,1014661,3452.45
1020571,1014662,3317.57
1020571,1014861,3542.8
1020571,1014862,3034.52
1020571,1014871,3542.8
1020571,1014872,3317.57
1020571,1014971,3034.52
1020571,1014972,2771.97
1020571,1015901,3317.57
1020571,1015902,3079.77
1020571,1016041,2036.62
1020571,1016042,1988.46
1020571,1016111,1946.27
1020571,1016112,1262.31
1020571,1016191,2161.57
1020571,1016192,2771.97
1020571,1016201,2161.57
1020571,1016202,1483.63
1020571,1016261,3079.77
1020571,1016262,2771.97
1020571,1016811,1871.85
1020571,1016812,1779.73
1020571,1017341,2080.11
1020571,1017342,1779.73
1020571,1017351,2080.11
1020571,1017352,1988.46
1020571,1017391,1255.2
1020571,1017392,1262.31
1020571,1017411,1255.2
1020571,1017412,680.867
1020571,1017441,1262.31
1020571,1017442,1483.63
1020571,1017451,1262.31
1020571,1017452,637.962
1020571,1017531,1779.73
1020571,1017541,1779.73
1020571,1017542,1046.93
1020571,1017551,1483.63
1020571,1017552,1262.95
1020571,1017911,1988.46
1020571,1017912,1952.47
1020571,1018111,1262.95
1020571,1018112,637.962
1020571,1018121,1262.95
1020571,1018122,580.171
1020571,1018301,1700.7
1020571,1018302,975.845
1020571,1018311,1700.7
1020571,1018312,1805.16
1020571,1018441,1046.93
1020571,1018442,975.845
1020571,1018451,1046.93
1020571,1018452,680.867
1020571,1018721,975.845
1020571,1018722,602.304
1020571,1018731,975.845
1020571,1018732,982.151
1020571,1018891,637.962
1020571,1018892,602.304
1020571,1018901,637.962
1020571,1018902,637.962
1020571,1019451,484.571
1020571,1019452,484.571
1020571,1019461,602.304
1020571,1019462,564.363
1020571,1019761,1799.66
1020571,1019762,982.151
1020571,1020361,982.151
1020571,1020362,564.363
1020571,1020371,982.151
1020571,1020372,1184.82
1020571,1020561,284.505
1020571,1020562,284.505
1020571,1020571,0
1020571,1020572,389.748
1020571,1020821,564.363
1020571,1020822,284.505
1020571,1020831,564.363
1020571,1020832,1219.7
1020571,1021601,389.748
1020571,1021602,580.171
1020571,1021781,580.171
1020571,1021782,789.495
1020571,1058031,3708.88
1020571,1058032,3542.8
1020571,1058051,1351.18
1020571,1058052,1046.93
1020572,1014661,3544.69
1020572,1014662,3413.2
1020572,1014861,3680.01
1020572,1014862,3219.64
1020572,1014871,3680.01
1020572,1014872,3413.2
1020572,1014971,3219.64
1020572,1014972,2900.65
1020572,1015901,3413.2
1020572,1015902,3181.32
1020572,1016041,2362.32
1020572,1016042,2314.97
1020572,1016111,2260.38
1020572,1016112,1579.14
1020572,1016191,2399.31
1020572,1016192,2900.65
1020572,1016201,2399.31
1020572,1016202,1700.24
1020572,1016261,3181.32
1020572,1016262,2900.65
1020572,1016811,2260.57
1020572,1016812,2141.25
1020572,1017341,2431.52
1020572,1017342,2141.25
1020572,1017351,2431.52
1020572,1017352,2314.97
1020572,1017391,1631.71
1020572,1017392,1579.14
1020572,1017411,1631.71
1020572,1017412,1068.97
1020572,1017441,1579.14
1020572,1017442,1700.24
1020572,1017451,1579.14
1020572,1017452,959.749
1020572,1017531,2141.25
1020572,1017541,2141.25
1020572,1017542,1423.55
1020572,1017551,1700.24
1020572,1017552,1465.56
1020572,1017911,2314.97
1020572,1017912,2261.51
1020572,1018111,1465.56
1020572,1018112,959.749
1020572,1018121,1465.56
1020572,1018122,240.8
1020572,1018301,2033.16
1020572,1018302,1334.63
1020572,1018311,2033.16
1020572,1018312,2055.69
1020572,1018441,1423.55
1020572,1018442,1334.63
1020572,1018451,1423.55
1020572,1018452,1068.97
1020572,1018721,1334.63
1020572,1018722,983.457
1020572,1018731,1334.63
1020572,1018732,1208.25
1020572,1018891,959.749
1020572,1018892,983.457
1020572,1018901,959.749
1020572,1018902,389.748
1020572,1019451,874.318
1020572,1019452,389.748
1020572,1019461,983.457
1020572,1019462,756.786
1020572,1019761,2045.77
1020572,1019762,1208.25
1020572,1020361,1208.25
1020572,1020362,756.786
1020572,1020371,1208.25
1020572,1020372,1291.74
1020572,1020561,389.748
1020572,1020562,266.679
1020572,1020571,389.748
1020572,1020572,0
1020572,1020821,756.786
1020572,1020822,266.679
1020572,1020831,756.786
1020572,1020832,1115.59
1020572,1021601,240.8
1020572,1021602,240.8
1020572,1021781,240.8
1020572,1021782,400.389
1020572,1058031,3869.81
1020572,1058032,3680.01
1020572,1058051,1740.65
1020572,1058052,1423.55
1020821,1014661,3974.59
1020821,1014662,3838.58
1020821,1014861,4036.42
1020821,1014862,3493.29
1020821,1014871,4036.42
1020821,1014872,3838.58
1020821,1014971,3493.29
1020821,1014972,3277.15
1020821,1015901,3838.58
1020821,1015902,3598.89
1020821,1016041,1647.44
1020821,1016042,1601.85
1020821,1016111,2252.5
1020821,1016112,1599.89
1020821,1016191,2579.4
1020821,1016192,3277.15
1020821,1016201,2579.4
1020821,1016202,1944.35
1020821,1016261,3598.89
1020821,1016262,3277.15
1020821,1016811,1780.03
1020821,1016812,1503.18
1020821,1017341,1759.42
1020821,1017342,1503.18
1020821,1017351,1759.42
1020821,1017352,1601.85
1020821,1017391,1408.81
1020821,1017392,1599.89
1020821,1017411,1408.81
1020821,1017412,720.189
1020821,1017441,1599.89
1020821,1017442,1944.35
1020821,1017451,1599.89
1020821,1017452,1040.85
1020821,1017531,1503.18
1020821,1017541,1503.18
1020821,1017542,898.755
1020821,1017551,1944.35
1020821,1017552,1744.93
1020821,1017911,1601.85
1020821,1017912,1529.67
1020821,1018111,1744.93
1020821,1018112,1040.85
1020821,1018121,1744.93
1020821,1018122,997.556
1020821,1018301,1334.25
1020821,1018302,744.627
1020821,1018311,1334.25
1020821,1018312,1299.02
1020821,1018441,898.755
1020821,1018442,744.627
1020821,1018451,898.755
1020821,1018452,720.189
1020821,1018721,744.627
1020821,1018722,593.853
1020821,1018731,744.627
1020821,1018732,451.469
1020821,1018891,1040.85
1020821,1018892,651.869
1020821,1018901,1040.85
1020821,1018902,564.363
1020821,1019451,651.869
1020821,1019452,564.363
1020821,1019461,593.853
1020821,1019462,593.853
1020821,1019761,1288.98
1020821,1019762,451.469
1020821,1020361,451.469
1020821,1020362,451.469
1020821,1020371,451.469
1020821,1020372,627.193
1020821,1020561,564.363
1020821,1020562,490.117
1020821,1020571,564.363
1020821,1020572,756.786
1020821,1020821,0
1020821,1020822,490.117
1020821,1020831,849.293
1020821,1020832,849.293
1020821,1021601,756.786
1020821,1021602,997.556
1020821,1021781,997.556
1020821,1021782,1055.22
1020821,1058031,4183.11
1020821,1058032,4036.42
1020821,1058051,1361.12
1020821,1058052,898.755
1020822,1014661,3685.71
1020822,1014662,3552.05
1020822,1014861,3793.84
1020822,1014862,3300.61
1020822,1014871,3793.84
1020822,1014872,3552.05
1020822,1014971,3300.61
1020822,1014972,3018.67
1020822,1015901,3552.05
1020822,1015902,3316.32
1020822,1016041,2107.64
1020822,1016042,2060.7
1020822,1016111,2230.29
1020822,1016112,1546.56
1020822,1016191,2439.39
1020822,1016192,3018.67
1020822,1016201,2439.39
1020822,1016202,1754.93
1020822,1016261,3316.32
1020822,1016262,3018.67
1020822,1016811,2073.85
1020822,1016812,1907.44
1020822,1017341,2189.18
1020822,1017342,1907.44
1020822,1017351,2189.18
1020822,1017352,2060.7
1020822,1017391,1515.95
1020822,1017392,1546.56
1020822,1017411,1515.95
1020822,1017412,891.478
1020822,1017441,1546.56
1020822,1017442,1754.93
1020822,1017451,1546.56
1020822,1017452,922.467
1020822,1017531,1907.44
1020822,1017541,1907.44
1020822,1017542,1212.12
1020822,1017551,1754.93
1020822,1017552,1529.21
1020822,1017911,2060.7
1020822,1017912,2001.94
1020822,1018111,1529.21
1020822,1018112,922.467
1020822,1018121,1529.21
1020822,1018122,507.47
1020822,1018301,1782.13
1020822,1018302,1104.74
1020822,1018311,1782.13
1020822,1018312,1789.08
1020822,1018441,1212.12
1020822,1018442,1104.74
1020822,1018451,1212.12
1020822,1018452,891.478
1020822,1018721,1104.74
1020822,1018722,788.738
1020822,1018731,1104.74
1020822,1018732,941.577
1020822,1018891,922.467
1020822,1018892,788.738
1020822,1018901,922.467
1020822,1018902,284.505
1020822,1019451,718.618
1020822,1019452,284.505
1020822,1019461,788.738
1020822,1019462,490.117
1020822,1019761,1779.1
1020822,1019762,941.577
1020822,1020361,941.577
1020822,1020362,490.117
1020822,1020371,941.577
1020822,1020372,1042.59
1020822,1020561,284.505
1020822,1020562,284.505
1020822,1020571,284.505
1020822,1020572,266.679
1020822,1020821,490.117
1020822,1020822,0
1020822,1020831,490.117
1020822,1020832,962.482
1020822,1021601,266.679
1020822,1021602,507.47
1020822,1021781,507.47
1020822,1021782,603.618
1020822,1058031,3968.26
1020822,1058032,3793.84
1020822,1058051,1577.69
1020822,1058052,1212.12
1020831,1014661,3974.59
1020831,1014662,3838.58
1020831,1014861,4036.42
1020831,1014862,3493.29
1020831,1014871,4036.42
1020831,1014872,3838.58
1020831,1014971,3493.29
1020831,1014972,3277.15
1020831,1015901,3838.58
1020831,1015902,3598.89
1020831,1016041,1647.44
1020831,1016042,1601.85
1020831,1016111,2252.5
1020831,1016112,1599.89
1020831,1016191,2579.4
1020831,1016192,3277.15
1020831,1016201,2579.4
1020831,1016202,1944.35
1020831,1016261,3598.89
1020831,1016262,3277.15
1020831,1016811,1780.03
1020831,1016812,1503.18
1020831,1017341,1759.42
1020831,1017342,1503.18
1020831,1017351,1759.42
1020831,1017352,1601.85
1020831,1017391,1408.81
1020831,1017392,1599.89
1020831,1017411,1408.81
1020831,1017412,720.189
1020831,1017441,1599.89
1020831,1017442,1944.35
1020831,1017451,1599.89
1020831,1017452,1040.85
1020831,1017531,1503.18
1020831,1017541,1503.18
1020831,1017542,898.755
1020831,1017551,1944.35
1020831,1017552,1744.93
1020831,1017911,1601.85
1020831,1017912,1529.67
1020831,1018111,1744.93
1020831,1018112,1040.85
1020831,1018121,1744.93
1020831,1018122,997.556
1020831,1018301,1334.25
1020831,1018302,744.627
1020831,1018311,1334.25
1020831,1018312,1299.02
1020831,1018441,898.755
1020831,1018442,744.627
1020831,1018451,898.755
1020831,1018452,720.189
1020831,1018721,744.627
1020831,1018722,593.853
1020831,1018731,744.627
1020831,1018732,451.469
1020831,1018891,1040.85
1020831,1018892,651.869
1020831,1018901,1040.85
1020831,1018902,564.363
1020831,1019451,651.869
1020831,1019452,564.363
1020831,1019461,593.853
1020831,1019462,593.853
1020831,1019761,1288.98
1020831,1019762,451.469
1020831,1020361,451.469
1020831,1020362,451.469
1020831,1020371,451.469
1020831,1020372,627.193
1020831,1020561,564.363
1020831,1020562,490.117
1020831,1020571,564.363
1020831,1020572,756.786
1020831,1020821,490.117
1020831,1020822,490.117
1020831,1020831,0
1020831,1020832,849.293
1020831,1021601,756.786
1020831,1021602,997.556
1020831,1021781,997.556
1020831,1021782,1055.22
1020831,1058031,4183.11
1020831,1058032,4036.42
1020831,1058051,1361.12
1020831,1058052,898.755
1020832,1014661,4645.36
1020832,1014662,4512.23
1020832,1014861,4756
1020832,1014862,4254.17
1020832,1014871,4756
1020832,1014872,4512.23
1020832,1014971,4254.17
1020832,1014972,3981.15
1020832,1015901,4512.23
1020832,1015902,4277.29
1020832,1016041,2151.99
1020832,1016042,2115.4
1020832,1016111,3089.87
1020832,1016112,2423.37
1020832,1016191,3371.54
1020832,1016192,3981.15
1020832,1016201,3371.54
1020832,1016202,2702.31
1020832,1016261,4277.29
1020832,1016262,3981.15
1020832,1016811,2559.53
1020832,1016812,2164.12
1020832,1017341,2349.86
1020832,1017342,2164.12
1020832,1017351,2349.86
1020832,1017352,2115.4
1020832,1017391,2258.08
1020832,1017392,2423.37
1020832,1017411,2258.08
1020832,1017412,1569.47
1020832,1017441,2423.37
1020832,1017442,2702.31
1020832,1017451,2423.37
1020832,1017452,1826.34
1020832,1017531,2164.12
1020832,1017541,2164.12
1020832,1017542,1702.78
1020832,1017551,2702.31
1020832,1017552,2482.62
1020832,1017911,2115.4
1020832,1017912,1989.75
1020832,1018111,2482.62
1020832,1018112,1826.34
1020832,1018121,2482.62
1020832,1018122,1287.89
1020832,1018301,1909.57
1020832,1018302,1527.52
1020832,1018311,1909.57
1020832,1018312,1594.38
1020832,1018441,1702.78
1020832,1018442,1527.52
1020832,1018451,1702.78
1020832,1018452,1569.47
1020832,1018721,1527.52
1020832,1018722,1443.14
1020832,1018731,1527.52
1020832,1018732,975.149
1020832,1018891,1826.34
