IDXNAME,LINK_ID,TLINKIDP1,TLINKIDN1,ST_ND_ID,ED_ND_ID,LENGTH,ST_DIR,ED_DIR,ROAD_CATE,ROADLEVEL,ROADSTATE,LINK_CATE,LINK_FACIL,ROAD_NO,ONEWAY,LANE,SPEEDLH,LEVELCODE,MEDIANST,BLANEST,DAY_TIME,SATDAY_TM,SUNDAY_TM,REGIONCD,TOLLLINK,GUIDEINFO1,GUIDEINFO2,DIR_ANGLE,ROAD_EXCLU,WEIGHT,HEIGHT,WIDTH,KIND,MULTI,MODIFIED,KEY,KS1,KS2
56310000,1815,,3389782,1698,1700,27,89,269,6,6,2,5,0,0,4,2,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_1698_1700,,1860084200
56310000,1816,,3389782,1700,1701,26,89,269,6,6,2,5,0,0,4,2,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_1700_1701,,1860084200
56310000,1817,,10415401,1701,1702,34,90,270,6,6,2,5,0,0,4,2,50,1,0,0,00002400,00002400,00002400,05,0,,"1/1,2,3/0/3,4/0/4/2,0",0,0,40.0,4.40,3.20,,,0,56310000_1701_1702,,1860084000
56310000,1818,3351201,,1701,1704,42,0,180,5,5,2,2,0,0,3,5,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_1701_1704,1860084401,
56310000,1819,,10415401,1702,1703,17,91,271,6,6,2,5,0,0,4,2,50,1,0,0,00002400,00002400,00002400,05,0,,"1/1,2,3/0/3,4/0/4/2,0",0,0,40.0,4.40,3.20,,,0,56310000_1702_1703,,1860084000
56310000,1820,3351201,,1702,1704,55,302,146,7,7,2,4,0,0,3,1,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_1702_1704,1860084401,
56310000,1821,3351201,,1704,1712,6,358,178,5,5,2,2,0,0,3,5,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_1704_1712,1860084401,
56310000,1823,3351201,,1711,1712,26,90,270,7,7,2,9,0,0,3,1,70,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_1711_1712,1860084401,
56310000,183,16004462,16004461,114,120,559,139,328,5,5,2,1,4,0,0,6,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,4.7,,,,0,56310000_114_120,1860110400,1860110300
56310000,184,,16004452,115,117,13,332,152,5,5,2,2,0,0,4,5,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_115_117,,1860102300
56310000,185,16004452,,115,1403,40,151,331,5,5,2,2,0,0,3,5,60,1,0,0,00002400,00002400,00002400,05,0,"0/0/0/1,2,3,4,5/0/5",,0,0,40.0,4.40,3.20,,,0,56310000_115_1403,1860102300,
56310000,188,16004461,,118,120,53,316,136,5,5,2,2,4,0,3,3,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_118_120,1860110300,
56310000,189,,16004462,119,120,49,352,172,5,5,2,2,4,0,4,3,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_119_120,,1860107600
56310000,190,,16004472,119,259,115,326,146,6,6,2,1,0,0,4,2,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_119_259,,1860110103
56310000,1933,10297122,10297121,711,1816,99,178,358,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,0/1/0/2/0/0,"0/1/0/1,2/0/2",0,0,,,,,,0,56310000_711_1816,1850061100,1850061000
56310000,1934,10297121,10297122,703,1818,98,333,178,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_703_1818,1850061000,1850061100
56310000,1935,10297122,10297121,1816,1818,126,178,358,6,6,2,1,0,0,0,4,50,2,1,0,00002400,00002400,00002400,05,0,0/1/0/2/0/0,,0,0,,,,,,0,56310000_1816_1818,1850061100,1850061000
56310000,1936,10297121,10297122,711,1819,29,359,179,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,"0/1/0/1,2/0/2","0/1/0/1,2/0/2",0,0,,,,,,0,56310000_711_1819,1850065901,1850065802
56310000,1937,10297132,10297131,714,1819,81,178,358,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,"0/1/0/1,2/0/2",0/1/0/2/0/2,0,0,,,,,,0,56310000_714_1819,1850326401,1850326501
56310000,1950,3389671,3389672,757,1827,47,356,176,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/2,3/0/3/1,0",0,0,,,,,,0,56310000_757_1827,1850085300,1850085200
56310000,1951,3389672,3389671,775,1827,94,177,357,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/2,3/0/3/1,0",0,0,,,,,,0,56310000_775_1827,1850085200,1850085300
56310000,1963,3386882,3386881,1000,1835,56,276,96,6,6,2,1,0,0,0,4,40,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/1,2/0/0",0,0,,,,,,0,56310000_1000_1835,1860053700,1860053800
56310000,1970,,3350881,606,1840,26,189,9,5,5,2,2,0,0,4,5,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.50,3.30,,,0,56310000_606_1840,,1860071801
56310000,1980,3386841,3386842,426,1856,50,113,293,6,6,2,1,0,0,0,4,40,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_426_1856,1860071600,1860071500
56310000,1981,3386842,3386841,427,1856,50,294,114,6,6,2,1,0,0,0,4,40,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/1,2/0/0",0,0,,,,,,0,56310000_427_1856,1860071500,1860071600
56310000,1988,,3386971,468,1860,163,200,20,5,5,2,2,0,0,4,4,50,1,0,0,00002400,00002400,00002400,05,0,,"1/1/0/2,3,4,5/0/5/1,0",0,0,,,,,,0,56310000_468_1860,,1860064900
56310000,1989,3386971,,1147,1860,59,21,201,5,5,2,2,0,0,3,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_1147_1860,1860064900,
56310000,1993,,3351201,1666,1862,287,180,0,5,5,2,2,0,0,4,5,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_1666_1862,,1860084402
56310000,1995,3389861,3389862,298,1864,101,359,203,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_298_1864,,
56310000,1996,,3351201,233,1865,344,152,332,5,5,2,2,0,0,4,5,60,1,0,0,00002400,00002400,00002400,05,0,,"1/1,2/0/3,4,5,6/0/7/1,1",0,0,40.0,4.40,3.20,,,0,56310000_233_1865,,1860084402
56310000,1997,3351201,,1666,1865,184,351,153,5,5,2,2,0,0,3,5,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_1666_1865,1860084402,
56310000,2003,3387422,3387421,1226,1870,12,270,90,6,6,2,1,0,0,0,4,30,1,0,0,00002400,00002400,00002400,05,0,0/1/0/2/0/2,0/1/0/2/0/2,0,0,,,,,,0,56310000_1226_1870,1850141200,1850141300
56310000,2004,3387811,3387812,1169,1871,108,359,179,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/1,2/0/2",0,0,,,,,,0,56310000_1169_1871,1850134100,1850134000
56310000,2039,10297152,10297151,726,1899,85,233,53,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,0/1/0/2/0/2,0/1/0/2/0/0,0,0,,,,,,0,56310000_726_1899,1850065803,1850065904
56310000,2040,10297151,10297152,1821,1899,74,54,234,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,0/1/0/2/0/2,,0,0,,,,,,0,56310000_1821_1899,1850065904,1850065803
56310000,2043,,3386941,1682,1902,52,220,239,7,7,2,5,0,0,4,1,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_1682_1902,,1860068000
56310000,2055,10297622,10297621,1225,1902,227,187,55,7,7,2,1,0,0,0,2,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,2.7,,,,0,56310000_1225_1902,,
56310000,2056,,3386902,1569,1570,24,100,280,2,2,2,2,0,32,4,5,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,40.0,4.20,3.00,,,0,56310000_1569_1570,,1850010100
56310000,2057,,3387331,1362,2897,135,269,89,5,5,2,2,0,0,4,4,50,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_1362_2897,,1850146800
56310000,2096,3386941,,1680,1934,128,60,235,5,5,2,1,0,0,3,3,50,2,0,0,00002400,00002400,00002400,05,0,"0/0/0/1,2/3/0",,0,0,,,,,,0,56310000_1680_1934,1860063400,
56310000,2097,,10297621,1902,1934,84,234,77,7,7,2,5,0,0,4,1,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_1902_1934,,
56310000,2098,,3386941,1682,1934,86,237,57,5,5,2,1,0,0,4,3,50,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_1682_1934,,1860068000
56310000,21,16004392,,16,1571,94,270,90,5,5,2,2,0,0,3,5,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_16_1571,1860029700,
56310000,2108,,16004471,99,118,195,145,337,6,6,2,5,0,0,4,2,60,1,0,0,00002400,00002400,00002400,05,0,,"0/0/0/1,2/0/2",0,0,40.0,4.40,3.20,,,0,56310000_99_118,,1860110202
56310000,2183,3388012,,916,929,66,303,123,2,2,2,2,0,32,3,5,50,1,0,2,07000900,00000000,18002000,05,0,"0/0/0/1,2,3,4,5/0/5",,0,0,40.0,4.20,3.00,,,0,56310000_916_929,1850010800,
56310000,2197,3386882,3386881,992,2028,22,292,112,6,6,2,1,0,0,0,4,40,2,0,0,00002400,00002400,00002400,05,0,"0/0/0/1,2/0/2","0/1,2/0/0/0/2",0,0,,,,,,0,56310000_992_2028,1860051900,1860052000
56310000,2298,3386841,3386842,395,2106,77,115,295,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,0/1/0/2/0/0,,0,0,,,,,,0,56310000_395_2106,1860675101,1860675201
56310000,2299,3386842,3386841,399,2106,17,294,114,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_399_2106,1860675201,1860675101
56310000,235,10501121,,154,1452,32,258,78,6,6,2,4,0,0,3,2,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_154_1452,1860117300,
56310000,2356,10415351,10415352,1193,1220,121,352,172,7,7,2,1,0,0,0,2,40,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_1193_1220,,
56310000,2357,10415332,10415331,1150,2157,141,94,268,7,7,2,1,0,0,0,2,40,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_1150_2157,1860064300,1860064400
56310000,2358,10415331,10415332,1158,2157,40,269,89,7,7,2,1,0,0,0,2,40,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_1158_2157,1860064400,1860064300
56310000,2361,10415431,10415432,1189,2158,86,54,234,3,3,2,1,0,32,0,6,50,1,1,0,00002400,00002400,00002400,05,0,"0/1/0/2,3/0/3",,0,0,,,,,,0,56310000_1189_2158,1860004800,1860004700
56310000,2383,,3389772,1697,2175,242,89,269,5,5,2,2,0,0,4,5,50,1,0,0,00002400,00002400,00002400,05,0,,"0/0/0/1,2,3,4,5/0/5",0,0,,,,,,0,56310000_1697_2175,,1860085200
56310000,2384,3389772,,2174,2175,35,0,180,7,7,2,9,0,0,3,1,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_2174_2175,1860085200,
56310000,2385,3350891,,1360,1660,52,358,178,5,5,2,2,0,0,3,5,60,1,0,0,00002400,00002400,00002400,05,0,"0/0/0/1,2,3,4,5/5/0",,0,0,40.0,4.50,3.30,,,0,56310000_1360_1660,1860082000,
56310000,2386,,3350892,1659,1661,201,358,178,5,5,2,2,0,0,4,5,60,1,0,0,00002400,00002400,00002400,05,0,,"0/1,2,3/0/4,5,6/0/6/1,0",0,0,40.0,4.50,3.30,,,0,56310000_1659_1661,,1860081900
56310000,2387,3389842,3389841,1657,2176,45,227,47,5,5,2,1,0,0,0,6,60,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/2,3,4/0/4/1,0",0,0,,,,,,0,56310000_1657_2176,1860081400,1860081300
56310000,2392,3389841,3389842,1657,2181,168,48,228,5,5,2,1,0,0,0,6,60,2,0,0,00002400,00002400,00002400,05,0,"0/1/0/2,3/0/4/1,0","0/1/0/2,3/0/4/1,0",0,0,,,,,,0,56310000_1657_2181,1860081300,1860081400
56310000,2396,3389851,3389852,1630,2186,85,0,180,6,6,2,1,0,0,0,4,40,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_1630_2186,1860088700,1860088800
56310000,2526,3388151,3388152,1068,2292,28,67,247,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,"0/0/0/1,2/0/2",0/0/1/0/2/0,0,0,,,,,,0,56310000_1068_2292,1850120801,1850120902
56310000,2527,3388152,3388151,1102,2292,102,230,59,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_1102_2292,1850120901,1850120802
56310000,2529,3388141,3388142,1049,1068,46,10,190,5,5,2,1,0,0,0,6,30,2,0,0,00002400,00002400,00002400,05,0,"0/1,2/0/0/3/0",,0,0,,,,,,0,56310000_1049_1068,1850113200,1850113300
56310000,2537,3387841,3387842,2293,2297,43,359,179,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_2293_2297,1850134400,1850134500
56310000,2593,3387431,3387432,1224,2350,160,90,270,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,"0/1/0/2,3/0/3/0,1",,0,0,,,,,,0,56310000_1224_2350,1850140500,1850140400
56310000,2597,3387431,3387432,2350,2352,12,89,269,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,"0/1/0/2,3/0/3/0,1",0/1/0/2/0/2,0,0,,,,,,0,56310000_2350_2352,1850140500,1850140400
56310000,261,10501112,10501111,173,175,74,110,290,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_173_175,1860117601,1860117502
56310000,2667,10297561,10297562,1269,2413,84,68,248,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,"0/1/0/2,3/0/0/1,0",,0,0,,,,,,0,56310000_1269_2413,1860076000,1860075900
56310000,2668,10297562,10297561,1296,2413,94,244,64,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/2,3/0/4/1,1",0,0,,,,,,0,56310000_1296_2413,1860075900,1860076000
56310000,2736,10501111,10501112,173,2474,77,284,104,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,0/1/0/2/0/2,,0,0,,,,,,0,56310000_173_2474,1860117502,1860117601
56310000,2741,,16004462,117,2478,29,328,148,5,5,2,2,0,0,4,5,60,1,0,0,00002400,00002400,00002400,05,0,,"1/1/0/2,3,4,5,6/0/0/1,0",0,0,40.0,4.40,3.20,,,0,56310000_117_2478,,1860107600
56310000,2742,16004462,,119,2478,62,150,330,5,5,2,2,0,0,3,5,60,1,0,0,00002400,00002400,00002400,05,0,"1/1/0/2,3,4,5,6/0/0/1,0",,0,0,40.0,4.40,3.20,,,0,56310000_119_2478,1860107600,
56310000,2743,16004461,,100,2479,36,331,151,5,5,2,2,0,0,3,5,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_100_2479,1860107500,
56310000,2744,,16004461,118,2479,59,149,329,5,5,2,2,0,0,4,5,60,1,0,0,00002400,00002400,00002400,05,0,,"0/0/0/1,2,3/4,5/0/L3",0,0,40.0,4.40,3.20,,,0,56310000_118_2479,,1860107500
56310000,2745,16004461,,2478,2479,28,73,253,7,7,2,9,0,0,3,1,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_2478_2479,1860107500,
56310000,2754,3404411,3404412,1845,2488,136,41,221,5,5,2,1,0,0,0,6,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.30,,,0,56310000_1845_2488,1860204900,1860204800
56310000,2757,3389802,3389801,271,1219,83,270,90,2,2,2,1,0,32,0,6,50,1,0,0,00002400,00002400,00002400,05,0,,"0/1,2/0/3,4/0/0/1,0",0,0,40.0,4.50,3.30,,,0,56310000_271_1219,1860004601,1860004501
56310000,2758,,3388011,897,919,111,303,123,2,2,2,2,0,32,4,5,50,1,0,2,07000900,00000000,18002000,05,0,,"0/0/0/1,2,3,4,5/0/5",0,0,40.0,4.20,3.00,,,0,56310000_897_919,,1850010700
56310000,2783,10297561,10297562,1244,1269,197,73,253,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,"0/0/0/1,2/0/2",0,0,,,,,,0,56310000_1244_1269,1860076000,1860075900
56310000,2786,,16005001,1683,1685,121,277,97,5,5,2,2,0,0,4,5,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,,,,,,0,56310000_1683_1685,,1860637600
56310000,2861,3389742,3389741,294,2553,55,269,89,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,"0/0/0/1,2/0/3/0,1","0/0/0/1,2/0/2",0,0,,,,,,0,56310000_294_2553,1860100000,1860099900
56310000,2862,3389741,3389742,1635,2553,74,89,269,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,"0/1,2/0/2,3/0/4/1,1",0,0,,,,,,0,56310000_1635_2553,1860099900,1860100000
56310000,2875,3389741,3389742,295,2567,52,90,270,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,0/1/0/2/0/0,0,0,,,,,,0,56310000_295_2567,1860099700,1860099800
56310000,2896,3387842,3387841,2293,2572,67,179,359,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,"0/0/0/1,2/0/2",,0,0,,,,,,0,56310000_2293_2572,1850134500,1850134400
56310000,2897,3387922,3387921,1068,1093,51,289,123,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,0/0/1/0/0/2,0,0,,,,,,0,56310000_1068_1093,1850120600,1850120700
56310000,2913,3389841,3389842,2181,2583,165,45,187,5,5,2,1,0,0,0,6,60,2,0,0,00002400,00002400,00002400,05,0,"1/1,2/0/2,3/0/4,5/1,1","0/1/0/2,3/0/4/1,0",0,0,,,,,,0,56310000_2181_2583,1860081300,1860081400
56310000,2914,,3391451,1689,2584,5,271,91,5,5,2,2,0,0,4,5,50,1,0,0,00002400,00002400,00002400,05,0,,"0/0/0/1,2,3/4,5/0/L3",0,0,,,,,,0,56310000_1689_2584,,1860084900
56310000,2915,3391451,,2583,2584,29,32,251,6,6,2,4,0,0,3,2,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_2583_2584,1860084900,
56310000,3058,3389901,3389902,1637,2725,148,0,188,5,5,2,1,0,0,0,6,30,1,0,0,00002400,00002400,00002400,05,0,,"0/1/0/2,3,4/0/4/1,0",0,0,,,,,,0,56310000_1637_2725,1860104700,1860104800
56310000,3059,3389902,3389901,1639,2725,134,209,16,5,5,2,1,0,0,0,6,30,1,0,0,00002400,00002400,00002400,05,0,,"0/1/0/2,3,4/0/4/1,0",0,0,,,,,,0,56310000_1639_2725,1860104800,1860104700
56310000,3062,3386892,,964,2728,43,285,105,2,2,2,2,0,32,3,5,50,1,0,2,07000900,00000000,18002000,05,0,"1/2,3/0/4,5/0/6/1,0",,0,0,40.0,4.20,3.00,,,0,56310000_964_2728,1860002904,
56310000,3063,3386951,,1520,2729,33,20,200,5,5,2,2,0,0,3,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_1520_2729,1860049900,
56310000,3064,,3386951,1678,2729,16,196,16,5,5,2,2,0,0,4,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_1678_2729,,1860049900
56310000,3065,3386951,,2728,2729,47,317,165,7,7,2,4,0,0,3,1,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_2728_2729,1860049900,
56310000,3066,3436681,,983,8478,63,107,287,2,2,2,2,0,32,3,3,50,1,1,0,00002400,00002400,00002400,05,0,"1/1,2/0/3,4/0/4/0,1",,0,0,40.0,4.20,3.00,,,0,56310000_983_8478,1860003201,
56310000,3069,,3386891,958,2733,35,286,106,2,2,2,2,0,32,4,5,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,40.0,4.20,3.00,,,0,56310000_958_2733,,1860003004
56310000,3070,3386891,,2732,2733,54,62,258,2,2,2,4,0,32,3,1,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_2732_2733,1860003004,
56310000,3071,3389962,3389961,1423,2734,32,260,80,5,5,2,1,0,0,0,6,50,1,0,0,00002400,00002400,00002400,05,0,,"1/0/0/2,3,4/0/4/1,0",0,0,,,,,,0,56310000_1423_2734,1860115400,1860115300
56310000,3073,3389952,3389951,1423,2735,41,163,343,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,"0/1,2,3/0/0/0/3/1,0",0,0,,,,,,0,56310000_1423_2735,1860105800,1860105700
56310000,3074,3389961,,2734,2735,54,108,321,7,7,2,4,0,0,3,1,50,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_2734_2735,1860115300,
56310000,3112,16004451,,232,2771,4,333,153,5,5,2,2,0,0,3,5,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_232_2771,1860102400,
56310000,3120,16004481,,99,2776,141,319,133,6,6,2,5,0,0,3,2,60,1,0,0,00002400,00002400,00002400,05,0,"1/1,2/0/3/0/4/1,1",,0,0,40.0,4.40,3.20,,,0,56310000_99_2776,1860110203,
56310000,3121,,16004481,228,2776,35,136,316,6,6,2,5,0,0,4,2,60,1,0,0,00002400,00002400,00002400,05,0,,"1/1,2/0/3/0/4/1,1",0,0,40.0,4.40,3.20,,,0,56310000_228_2776,,1860110203
56310000,3122,16004482,,2776,2777,41,237,57,7,7,2,9,0,0,3,1,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_2776_2777,1860110102,
56310000,3123,3389901,3389902,1642,2778,161,28,208,5,5,2,1,0,0,0,6,30,1,1,0,00002400,00002400,00002400,05,0,"1/1,2/0/3,4/0/5/1,1","0/1/0/2,3,4/0/5/1,1",0,0,,,,,,0,56310000_1642_2778,1860110900,1860111000
56310000,3124,3389902,3389901,1643,2778,43,208,28,5,5,2,1,0,0,0,6,30,1,0,0,00002400,00002400,00002400,05,0,,"1/1,2/0/3,4/0/5/1,1",0,0,,,,,,0,56310000_1643_2778,1860111000,1860110900
56310000,3125,16004482,,1643,2779,25,140,320,6,6,2,1,0,0,3,2,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_1643_2779,1860110102,
56310000,3126,,16004482,2777,2779,6,324,144,6,6,2,1,0,0,4,2,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.20,,,0,56310000_2777_2779,,1860110102
56310000,3127,16004482,,2778,2779,39,52,267,7,7,2,4,0,0,3,1,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_2778_2779,1860110102,
56310000,3177,3398382,3398381,1201,2818,21,264,84,2,2,2,1,0,32,0,6,50,1,1,0,00002400,00002400,00002400,05,0,,,0,0,32.4,4.50,3.30,,,0,56310000_1201_2818,1860004606,1860004507
56310000,3180,3398381,3398382,1201,2820,22,82,262,2,2,2,1,0,32,0,6,50,1,0,0,00002400,00002400,00002400,05,0,,"1/1/0/2,3,4/0/0/1,0",0,0,32.4,4.50,3.30,,,0,56310000_1201_2820,1860004502,1860004602
56310000,3183,3389871,3389872,1617,2822,101,0,180,5,5,2,1,0,0,0,6,50,1,1,0,00002400,00002400,00002400,05,0,"1/1/0/2,3,4/0/5/1,1","0/0/0/1,2,3/0/4/0,1",0,0,,,,,,0,56310000_1617_2822,1860083100,1860083200
56310000,3184,3389882,3389881,1624,2823,128,180,0,5,5,2,1,0,0,0,6,50,1,1,0,00002400,00002400,00002400,05,0,"1/1,2/0/3,4/0/5/1,1","0/0/0/1,2,3/0/3",0,0,,,,,,0,56310000_1624_2823,1860086100,1860086200
56310000,3185,3389871,3389872,1615,2824,33,359,179,5,5,2,1,0,0,0,6,50,1,0,0,00002400,00002400,00002400,05,0,,"1/1/0/2,3,4/0/5/1,1",0,0,,,,,,0,56310000_1615_2824,1860080100,1860080200
56310000,3186,3389872,3389871,1617,2824,212,180,0,5,5,2,1,0,0,0,6,50,1,0,0,00002400,00002400,00002400,05,0,"1/1/0/2,3,4/0/5/1,1",,0,0,,,,,,0,56310000_1617_2824,1860080200,1860080100
56310000,3187,3404131,3404132,366,2825,46,91,271,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,"0/1/0/1,2/0/3/0,1",,0,0,,,,,,0,56310000_366_2825,1860079800,1860079700
56310000,3188,3404132,3404131,1615,2825,30,271,91,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/1,2/0/3/0,1",0,0,,,,,,0,56310000_1615_2825,1860079700,1860079800
56310000,3189,3404132,,2824,2825,44,217,60,7,7,2,4,0,0,3,1,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_2824_2825,1860079700,
56310000,3190,3389832,3389831,1615,2826,33,178,358,5,5,2,1,0,0,0,6,50,1,1,0,00002400,00002400,00002400,05,0,,"1/1/0/2,3,4/0/5/1,1",0,0,,,,,,0,56310000_1615_2826,1860071101,1860071202
56310000,3191,3389832,,2825,2826,47,118,326,7,7,2,4,0,0,3,1,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_2825_2826,1860071101,
56310000,3192,3389841,3389842,1615,2827,32,90,270,5,5,2,1,0,0,0,6,60,2,0,0,00002400,00002400,00002400,05,0,,1/1/0/2/0/3,0,0,,,,,,0,56310000_1615_2827,1860079900,1860080000
56310000,3193,3389842,3389841,2182,2827,102,270,90,5,5,2,1,0,0,0,6,60,2,0,0,00002400,00002400,00002400,05,0,1/1/0/2/0/3,"0/1/0/2,3/0/0",0,0,,,,,,0,56310000_2182_2827,1860080000,1860079900
56310000,3194,3389841,,2826,2827,46,39,239,7,7,2,4,0,0,3,1,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_2826_2827,1860079900,
56310000,3195,,3389871,2824,2827,47,140,298,7,7,2,4,0,0,4,1,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56310000_2824_2827,,1860080100
56310000,3196,3352881,3352882,602,604,73,108,288,2,2,2,1,5,32,0,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.30,3.20,,,0,56310000_602_604,1860004301,1860004401
