tsdlinkid,avgspeed
10458152,50
10458161,60
10458162,60
10458171,60
10458172,60
10458181,40
10458182,40
10458191,40
10458192,39
10458201,35
10458202,40
10458211,60
10458212,60
10458221,57
10458222,57
10458231,56
10458232,56
10458241,60
10458242,60
10458251,60
10458252,60
10458261,60
10458262,60
10458271,60
10458272,60
10458281,37
10458282,37
10458291,56
10458292,56
10458301,60
10458302,60
10458311,60
10458312,60
10458321,60
10458322,59
10458331,60
10458332,59
10458341,30
10458342,30
10458351,35
10458352,35
10458361,39
10458362,39
10458371,60
10458372,60
10458381,56
10458382,56
10458391,56
10458392,56
10458401,60
10458402,60
10458411,60
10458412,60
10458421,53
10458422,53
10458431,60
10458432,60
10458441,60
10458442,60
10458451,60
10458452,60
10458461,60
10458462,60
10458471,45
10458472,45
10458481,60
10458482,60
10458491,60
10458492,60
10458501,30
10458502,32
10458511,39
10458512,40
10458521,60
10458522,60
10458531,51
10458532,51
10458541,60
10458542,60
10458551,50
10458552,50
10458561,80
10458562,80
10458571,77
10458572,75
10458581,38
10458582,40
10458591,40
10458592,40
10458601,40
10458602,40
10458611,40
10458612,40
10458621,40
10458622,38
10458631,37
10458632,40
10458641,40
10458642,40
10458651,40
10458652,40
10458661,40
10458662,40
10458671,40
10458672,40
10458681,30
10458682,30
10458691,30
10458692,30
10458701,30
10458702,33
10458711,30
10458712,30
10458721,58
10458722,58
10458731,69
10458732,60
10458741,80
10458742,80
10458751,80
10458752,80
10458761,80
10458762,80
10458771,40
10458772,80
10458781,80
10458782,60
10458791,50
10458792,49
10458801,46
10458802,46
10458811,30
10458812,30
10458821,60
10458822,60
10458831,60
10458832,60
10458841,60
10458842,60
10458851,56
10458852,56
10458861,60
10458862,60
10458871,60
10458872,60
10458881,40
10458882,40
10458891,40
10458892,40
10458901,40
10458902,40
10458911,40
10458912,40
10458921,29
10458922,29
10458931,60
10458932,60
10458941,60
10458942,60
10458951,60
10458952,60
10458961,60
10458962,60
10458971,60
10458972,60
10458981,60
10458982,60
10458991,60
10458992,60
10459001,60
10459002,60
10459011,60
10459012,60
10459021,60
10459022,60
10459031,60
10459032,60
10459041,60
10459042,60
10459051,60
10459052,60
10459061,60
10459062,60
10459071,50
10459072,50
10459081,59
10459082,59
10459091,60
10459092,60
10459101,60
10459102,60
10459111,60
10459112,60
10459121,60
10459122,60
10459131,60
10459132,60
10459141,60
10459142,60
10459151,60
10459152,60
10459161,60
10459162,60
10459171,44
10459172,44
10459181,60
10459182,60
10459191,58
10459192,58
10459201,30
10459202,30
10459211,60
10459212,60
10459221,59
10459222,59
10459231,30
10459232,30
10459241,30
10459242,30
10459251,30
10459252,30
10459261,36
10459262,35
10459271,50
10459272,47
10459281,49
10459282,50
10459291,56
10459292,57
10459301,60
10459302,60
10459311,60
10459312,60
10459321,60
10459322,60
10459331,60
10459332,60
10459341,40
10459342,80
10459351,40
10459352,41
10459361,80
10459362,80
10459371,75
10459372,80
10459381,80
10459382,80
10459391,80
10459392,80
10459401,40
10459402,80
10459411,80
10459412,40
10459421,60
10459422,60
10459431,43
10459432,42
10459441,44
10459442,45
10459451,33
10459452,31
10459461,35
10459462,35
10459471,40
10459472,40
10459481,33
10459482,33
10459491,48
10459492,49
10459501,41
10459502,45
10459511,80
10459512,40
10459521,59
10459522,60
10459531,60
10459532,60
10459541,40
10459542,40
10459551,40
10459552,40
10459561,60
10459562,60
10459571,50
10459572,50
10459581,53
10459582,53
10459591,59
10459592,59
10459601,60
10459602,60
10459611,60
10459612,60
10459621,60
10459622,60
10459631,37
10459632,36
10459641,30
10459642,30
10459651,30
10459652,30
10459661,30
10459662,30
10459671,60
10459672,60
10459681,60
10459682,60
10459691,60
10459692,60
10459701,80
10459702,79
10459711,80
10459712,80
10459721,65
10459722,65
10459731,60
10459732,60
10459741,60
10459742,60
10459751,60
10459752,60
10459761,60
10459762,60
10459771,60
10459772,60
10459781,60
10459782,60
10459791,60
10459792,60
10459801,60
10459802,60
10459811,60
10459812,60
10459821,60
10459822,60
10459831,60
10459832,60
10459841,60
10459842,60
10459851,38
10459852,38
10459861,60
10459862,60
10459871,30
10459872,30
10459881,41
10459882,42
10459891,60
10459892,80
10459901,80
10459902,80
10459911,50
10459912,50
10459921,50
10459922,50
10459931,50
10459932,50
10459941,50
10459942,50
10459951,50
10459952,50
10459961,50
10459962,50
10459971,53
10459972,53
10459981,60
10459982,60
10459991,60
10459992,60
10460001,60
10460002,60
10460011,60
10460012,80
10460021,40
10460022,40
10460031,60
10460032,60
10460041,60
10460042,60
10460051,60
10460052,60
10460061,60
10460062,60
10460071,60
10460072,60
10460081,58
10460082,58
10460091,40
10460092,40
10460101,40
10460102,40
10460111,55
10460112,55
10460121,54
10460122,54
10460131,60
10460132,60
10460141,60
10460142,60
10460151,60
10460152,60
10460161,56
10460162,56
10460171,45
10460172,45
10460181,54
10460182,54
10460191,60
10460192,60
10460201,60
10460202,60
10460211,60
10460212,60
10460221,60
10460222,60
10460231,60
10460232,60
10460241,45
10460242,60
10460251,60
10460252,56
10460261,40
10460262,40
10460271,40
10460272,40
10460281,46
10460282,46
10460291,60
10460292,60
10460301,60
10460302,60
10460311,60
10460312,60
10460321,60
10460322,60
10460331,60
10460332,60
10460341,60
10460342,60
10460351,60
10460352,60
10460361,60
10460362,60
10460371,60
10460372,60
10460381,53
10460382,53
10460391,50
10460392,50
10460401,60
10460402,60
10460411,60
10460412,60
10460421,60
10460422,60
10460431,42
10460432,42
10460441,60
10460442,60
10460451,60
10460452,60
10460461,60
10460462,60
10460471,60
10460472,60
10460481,60
10460482,60
10460491,60
10460492,60
10460501,40
10460502,40
10460511,40
10460512,40
10460521,80
10460522,80
10460531,80
10460532,80
10460541,60
10460542,60
10460551,60
10460552,60
10460561,60
10460562,60
10460571,54
10460572,54
10460581,43
10460582,80
10460591,80
10460592,60
10460601,60
10460602,60
10460611,48
10460612,50
10460621,50
10460622,50
10460631,50
10460632,46
10460641,46
10460642,50
10460651,50
10460652,50
10460661,50
10460662,50
10460671,73
10460672,56
10460681,50
10460682,50
10460691,50
10460692,50
10460701,50
10460702,50
10460711,49
10460712,49
10460721,30
10460722,30
10460731,50
10460732,50
10460741,50
10460742,50
10460751,60
10460752,60
10460761,60
10460762,60
10460771,60
10460772,60
10460781,60
10460782,60
10460791,60
10460792,60
10460801,60
10460802,60
10460811,56
10460812,56
10460821,40
10460822,40
10460831,60
10460832,49
10460841,58
10460842,59
10460851,60
10460852,60
10460861,60
10460862,60
10460871,60
10460872,60
10460881,60
10460882,60
10460891,60
10460892,60
10460901,60
10460902,60
10460911,60
10460912,60
10460921,60
10460922,60
10460931,58
10460932,60
10460941,44
10460942,55
10460951,30
10460952,30
10460961,60
10460962,60
10460971,40
10460972,40
10460981,40
10460982,40
10460991,40
10460992,40
10461001,41
10461002,40
10461011,40
10461012,40
10461021,40
10461022,40
10461031,40
10461032,40
10461041,53
10461042,53
10461051,60
10461052,60
10461061,53
10461062,53
10461071,60
10461072,60
10461081,60
10461082,60
10461091,60
10461092,60
10461101,60
10461102,60
10461111,60
10461112,60
10461121,60
10461122,60
10461131,60
10461132,60
10461141,50
10461142,50
10461151,50
10461152,50
10461161,80
10461162,80
10461171,80
10461172,80
10461181,80
10461182,80
10461191,60
10461192,60
10461201,50
10461202,48
10461211,58
10461212,60
10461221,60
10461222,60
10461231,60
10461232,60
10461241,60
10461242,60
10461251,60
10461252,60
10461261,60
10461262,60
10461271,60
10461272,60
10461281,60
10461282,60
10461291,60
10461292,60
10461301,60
10461302,60
10461311,60
10461312,60
10461321,55
10461322,55
10461331,57
10461332,59
10461341,49
10461342,50
10461351,60
10461352,60
10461361,60
10461362,60
10461371,60
10461372,60
10461381,60
10461382,60
10461391,60
10461392,60
10461421,30
10461422,30
10461431,60
10461432,60
10461441,60
10461442,60
10461451,60
10461452,60
10461461,60
10461462,60
10461471,70
10461472,70
10461481,70
10461482,70
10461491,60
10461492,60
10461501,60
10461502,60
10461511,60
10461512,60
10461521,60
10461522,58
10461531,56
10461532,57
10461541,60
10461542,60
10461551,60
10461552,60
10461561,60
10461562,60
10461571,60
10461572,60
10461581,60
10461582,60
10461591,60
10461592,60
10461601,60
10461602,60
10461611,60
10461612,60
10461621,60
10461622,60
10461631,60
10461632,60
10461641,60
10461642,60
10461651,60
10461652,60
10461661,60
10461662,60
10461671,60
10461672,60
10461681,60
10461682,60
10461691,60
10461692,60
10461701,50
10461702,50
10461711,50
10461712,50
10461721,30
10461722,30
10461731,60
10461732,60
10461741,60
10461742,60
10461751,59
10461752,59
10461761,60
10461762,60
10461771,60
10461772,60
10461781,60
10461782,60
10461791,60
10461792,60
10461801,60
10461802,60
10461811,60
10461812,60
10461821,60
10461822,60
10461831,60
10461832,60
10461841,60
10461842,60
10461851,60
10461852,60
10461861,60
10461862,60
10461871,60
10461872,60
10461881,60
10461882,60
10461891,60
10461892,60
10461901,60
10461902,60
10461911,60
10461912,60
10461921,53
10461922,53
10461931,60
10461932,60
10461941,60
10461942,80
10461951,80
10461952,60
10461961,80
10461962,80
10461971,80
10461972,80
10461981,80
10461982,80
10461991,60
10461992,60
10462001,60
10462002,60
10462011,60
10462012,60
10462021,60
10462022,60
10462031,60
10462032,60
10462041,60
10462042,60
10462051,60
10462052,60
10462061,60
10462062,60
10462071,60
10462072,60
10462081,51
10462082,52
10462091,60
10462092,59
10462101,50
10462102,50
10462111,47
10462112,47
10462121,49
10462122,49
10462131,50
10462132,50
10462141,60
10462142,60
10462151,60
10462152,60
10462161,60
10462162,60
10462171,60
10462172,60
10462181,60
10462182,60
10462191,60
10462192,60
10462201,60
10462202,60
10462211,60
10462212,60
10462221,60
10462222,60
10462231,60
10462232,60
10462241,60
10462242,60
10462251,60
10462252,60
10462261,60
10462262,60
10462271,60
10462272,60
10462281,60
10462282,60
10462291,60
10462292,60
10462301,60
10462302,60
10462311,60
10462312,60
10462321,60
10462322,60
10462331,60
10462332,60
10462341,60
10462342,60
10462351,60
10462352,60
10462361,60
10462362,60
10462371,60
10462372,60
10462381,60
10462382,60
10462391,60
10462392,60
10462401,57
10462402,56
10462411,51
10462412,51
10462421,48
10462422,40
10462431,36
10462432,80
10462441,54
10462442,53
10462451,80
10462452,80
10462461,80
10462462,80
10462471,80
10462472,80
10462481,53
10462482,53
10462491,58
10462492,58
10462501,60
10462502,60
10462511,60
10462512,60
10462521,60
10462522,60
10462531,60
10462532,60
10462541,60
10462542,60
10462551,60
10462552,60
10462561,60
10462562,60
10462571,60
10462572,60
10462581,60
10462582,60
10462591,60
10462592,60
10462601,60
10462602,60
10462611,60
10462612,60
10462621,60
10462622,60
10462631,52
10462632,52
10462641,56
10462642,56
10462651,60
10462652,60
10462661,60
10462662,60
10462671,60
10462672,60
10462681,36
10462682,36
10462691,50
10462692,48
10462701,70
10462702,70
10462711,70
10462712,70
10462721,72
10462722,70
10462731,50
10462732,50
10462741,50
10462742,50
10462751,50
10462752,50
10462761,50
10462762,50
10462771,50
10462772,50
10462781,50
10462782,50
10462791,50
10462792,50
10462801,50
10462802,50
10462811,50
10462812,47
10462821,57
10462822,58
10462831,60
10462832,60
10462841,50
10462842,70
10462851,70
10462852,50
10462861,70
10462862,70
10462871,70
10462872,70
10462881,70
10462882,70
10462891,60
10462892,60
10462901,50
10462902,50
10462911,50
10462912,50
10462921,50
10462922,50
10462931,30
10462932,30
10462941,59
10462942,59
10462951,60
10462952,60
10462961,60
10462962,60
10462971,60
10462972,60
10462981,60
10462982,60
10462991,60
10462992,60
10463001,60
10463002,60
10463011,60
10463012,60
10463021,60
10463022,60
10463031,60
10463032,60
10463041,60
10463042,60
10463051,60
10463052,60
10463061,60
10463062,60
10463071,50
10463072,50
10463081,50
10463082,50
10463091,50
10463092,50
10463101,50
10463102,50
10463111,50
10463112,50
10463121,50
10463122,50
10463131,31
10463132,31
10463141,60
10463142,60
10463151,60
10463152,60
10463161,60
10463162,60
10463171,60
10463172,60
10463181,60
10463182,60
10463191,50
10463192,50
10463201,50
10463202,50
10463211,60
10463212,60
10463221,60
10463222,60
10463231,60
10463232,60
10463241,60
10463242,59
10463251,60
10463252,60
10463261,60
10463262,60
10463271,56
10463272,56
10463281,60
10463282,60
10463291,60
10463292,60
10463301,50
10463302,50
10463311,50
10463312,50
10463321,52
10463322,52
10463331,60
10463332,60
10463341,30
10463342,33
10463351,58
10463352,58
10463361,60
10463362,60
10463371,54
10463372,54
10463381,30
10463382,30
10463391,60
10463392,60
10463401,60
10463402,60
10463411,60
10463412,60
10463421,60
10463422,60
10463431,55
10463432,55
10463441,60
10463442,60
10463451,60
10463452,60
10463461,60
10463462,60
10463471,60
10463472,60
10463481,60
10463482,60
10463491,60
10463492,60
10463501,60
10463502,60
10463511,60
10463512,60
10463521,60
10463522,60
10463531,50
10463532,50
10463541,50
10463542,50
10463551,40
10463552,40
10463561,40
10463562,40
10463571,40
10463572,40
10463581,50
10463582,50
10463591,50
10463592,50
10463601,60
10463602,60
10463611,60
10463612,60
10463621,60
10463622,60
10463631,60
10463632,60
10463641,60
10463642,60
10463651,60
10463652,60
10463661,60
10463662,60
10463671,60
10463672,60
10463681,60
10463682,60
10463691,60
10463692,60
10463701,60
10463702,60
10463711,60
10463712,60
10463721,60
10463722,60
10463731,60
10463732,60
10463741,60
10463742,60
10463751,58
10463752,58
10463761,54
10463762,54
10463771,40
10463772,40
10463781,48
10463782,48
10463791,60
10463792,60
10463801,60
10463802,60
10463811,60
10463812,60
10463821,60
10463822,60
10463831,60
10463832,60
10463841,60
10463842,60
10463851,60
10463852,60
10463861,60
10463862,60
10463871,50
10463872,50
10463881,50
10463882,50
10463891,70
10463892,70
10463901,70
10463902,70
10463911,70
10463912,70
10463921,70
10463922,70
10463931,70
10463932,70
10463941,70
10463942,70
10463951,70
10463952,70
10463961,70
10463962,70
10463971,70
10463972,70
10463981,70
10463982,70
10463991,60
10463992,60
10464001,60
10464002,60
10464011,60
10464012,60
10464021,60
10464022,60
10464031,60
10464032,60
10464041,60
10464042,60
10464051,60
10464052,60
10464061,57
10464062,57
10464071,58
10464072,58
10464081,50
10464082,50
10464091,60
10464092,60
10464101,60
10464102,70
10464111,80
10464112,60
10464121,70
10464122,70
10464131,70
10464132,70
10464141,70
10464142,70
10464151,70
10464152,70
10464161,70
10464162,70
10464171,70
10464172,70
10464181,74
10464182,74
10464191,40
10464192,40
10464201,57
10464202,57
10464211,50
10464212,50
10464221,50
10464222,50
10464231,50
10464232,50
10464241,50
10464242,50
10464251,57
10464252,57
10464261,60
10464262,60
10464271,60
10464272,60
10464281,40
10464282,40
10464291,60
10464292,60
10464301,60
10464302,60
10464311,50
10464312,50
10464321,60
10464322,60
10464331,60
10464332,60
10464341,60
10464342,60
10464351,60
10464352,60
10464361,60
10464362,60
10464371,58
10464372,58
10464381,50
10464382,50
10464391,47
10464392,47
10464401,60
10464402,60
10464411,60
10464412,60
10464421,31
10464422,31
10464431,70
10464432,70
10464441,70
10464442,70
10464451,70
10464452,70
10464461,75
10464462,75
10464472,70
10464481,50
10464482,50
10464491,50
10464492,50
10464501,50
10464502,50
10464511,50
10464512,50
10464521,50
10464522,50
10464531,50
10464532,50
10464541,47
10464542,47
10464551,34
10464552,34
10464561,30
10464562,30
10464571,30
10464572,30
10464581,30
10464582,30
10464591,60
10464592,60
10464601,60
10464602,60
10464611,60
10464612,60
10464621,60
10464622,60
10464631,60
10464632,60
10464651,60
10464652,60
10464661,60
10464662,60
10464671,57
10464672,57
10464681,54
10464682,54
10464691,37
10464692,37
10464701,60
10464702,60
10464711,60
10464712,60
10464721,40
10464722,40
10464731,40
10464732,40
10464741,60
10464742,60
10464751,60
10464752,60
10464761,40
10464762,40
10464771,40
10464772,40
10464781,40
10464782,40
10464791,40
10464792,40
10464801,40
10464802,40
10464811,40
10464812,40
10464821,60
10464822,60
10464831,60
10464832,60
10464841,30
10464842,30
10464851,60
10464852,60
10464861,57
10464862,60
10464871,60
10464872,56
10464881,60
10464882,60
10464891,60
10464892,60
10464901,60
10464902,60
10464911,60
10464912,60
10464921,60
10464922,60
10464931,60
10464932,60
10464941,56
10464942,60
10464951,33
10464952,33
10464961,58
10464962,58
10464971,60
10464972,60
10464981,60
10464982,60
10464991,60
10464992,60
10465001,60
10465002,60
10465011,60
10465012,60
10465021,60
10465022,60
10465031,60
10465032,60
10465041,60
10465042,60
10465051,50
10465052,50
10465061,60
10465062,60
10465071,55
10465072,55
10465081,56
10465082,56
10465091,60
10465092,60
10465101,60
10465102,60
10465111,60
10465112,60
10465121,60
10465122,60
10465131,30
10465132,30
10465141,30
10465142,30
10465151,30
10465152,30
10465161,52
10465162,52
10465171,30
10465172,30
10465181,30
10465182,30
10465191,30
10465192,30
10465201,54
10465202,54
10465211,60
10465212,60
10465221,30
10465222,30
10465231,30
10465232,30
10465241,60
10465242,60
10465251,60
10465252,60
10465261,39
10465262,39
10465271,60
10465272,60
10465281,60
10465282,60
10465291,33
10465292,33
10465301,52
10465302,52
10465311,60
10465312,60
10465321,60
10465322,60
10465331,60
10465332,60
10465341,60
10465342,60
10465351,60
10465352,60
10465361,39
10465362,39
10465371,60
10465372,60
10465381,60
10465382,60
10465391,60
10465392,80
10465401,80
10465402,60
10465411,80
10465412,80
10465421,60
10465422,60
10465431,60
10465432,57
10465441,56
10465442,60
10465451,30
10465452,30
10465461,30
10465462,30
10465471,55
10465472,55
10465481,57
10465482,57
10465491,57
10465492,56
10465501,48
10465502,48
10465511,60
10465512,60
10465521,60
10465522,60
10465531,60
10465532,60
10465541,60
10465542,60
10465551,53
10465552,52
10465561,80
10465562,80
10465571,80
10465572,80
10465581,64
10465582,68
10465591,60
10465592,60
10465601,60
10465602,60
10465611,60
10465612,60
10465621,58
10465622,58
10465631,60
10465632,60
10465641,46
10465642,46
10465651,50
10465652,50
10465661,60
10465662,60
10465671,60
10465672,60
10465681,60
10465682,60
10465691,60
10465692,58
10465701,54
10465702,60
10465711,60
10465712,60
10465721,80
10465722,40
10465731,40
10465732,80
10465741,60
10465742,60
10465751,40
10465752,80
10465761,80
10465762,40
10465771,80
10465772,80
10465781,80
10465782,80
10465791,80
10465792,80
10465801,80
10465802,80
10465811,80
10465812,80
10465821,60
10465822,60
10465831,60
10465832,60
10465841,60
10465842,60
10465851,60
10465852,60
10465861,60
10465862,60
10465871,60
10465872,60
10465881,60
10465882,60
10465891,60
10465892,60
10465901,50
10465902,50
10465911,50
10465912,50
10465921,50
10465922,50
10465931,50
10465932,50
10465941,50
10465942,50
10465951,50
10465952,50
10465961,60
10465962,60
10465971,60
10465972,60
10465981,60
10465982,60
10465991,60
10465992,60
10466001,60
10466002,60
10466011,60
10466012,60
10466021,60
10466022,60
10466031,60
10466032,60
10466041,64
10466042,64
10466051,80
10466052,80
10466061,80
10466062,80
10466071,80
10466072,80
10466081,60
10466082,60
10466091,60
10466092,60
10466101,60
10466102,60
10466111,60
10466112,60
10466121,60
10466122,60
10466131,60
10466132,60
10466141,60
10466142,60
10466151,47
10466152,47
10466161,60
10466162,60
10466171,80
10466172,40
10466181,42
10466182,41
10466191,42
10466192,43
10466201,80
10466202,60
10466211,60
10466212,80
10466221,32
10466222,32
10466231,60
10466232,60
10466241,60
10466242,60
10466251,60
10466252,60
10466261,60
10466262,60
10466271,60
10466272,60
10466281,60
10466282,60
10466291,60
10466292,60
10466301,40
10466302,39
10466311,53
10466312,54
10466321,56
10466322,56
10466331,48
10466332,48
10466341,60
10466342,60
10466351,60
10466352,60
10466361,60
10466362,60
10466371,60
10466372,60
10466381,60
10466382,60
10466391,60
10466392,60
10466401,60
10466402,60
10466411,60
10466412,60
10466421,55
10466422,54
10466431,60
10466432,60
10466441,60
10466442,60
10466451,41
10466452,44
10466461,40
10466462,40
10466471,52
10466472,51
10466481,40
10466482,40
10466491,40
10466492,40
10466501,47
10466502,47
10466511,60
10466512,60
10466521,60
10466522,60
10466531,60
10466532,60
10466541,60
10466542,60
10466551,50
10466552,50
10466561,60
10466562,60
10466571,51
10466572,51
10466581,60
10466582,60
10466591,53
10466592,53
10466601,50
10466602,50
10466611,50
10466612,50
10466621,50
10466622,80
10466631,80
10466632,50
10466641,80
10466642,80
10466651,60
10466652,60
10466661,60
10466662,60
10466671,60
10466672,60
10466681,60
10466682,60
10466691,55
10466692,60
10466701,60
10466702,57
10466711,55
10466712,60
10466721,60
10466722,60
10466731,60
10466732,59
10466741,50
10466742,50
10466751,60
10466752,60
10466761,60
10466762,60
10466771,38
10466772,40
10466781,50
10466782,49
10466791,46
10466792,46
10466801,80
10466802,73
10466811,72
10466812,76
10466821,80
10466822,80
10466831,30
10466832,30
10466841,48
10466842,48
10466851,46
10466852,46
10466861,60
10466862,60
10466871,60
10466872,60
10466881,60
10466882,60
10466891,40
10466892,40
10466901,40
10466902,40
10466911,40
10466912,40
10466921,42
10466922,42
10466931,50
10466932,50
10466941,30
10466942,30
10466951,60
10466952,60
10466961,54
10466962,54
10466971,58
10466972,58
10466981,53
10466982,53
10466991,60
10466992,57
10467001,38
10467002,38
10467011,37
10467012,37
10467021,40
10467022,40
10467031,40
10467032,40
10467041,40
10467042,40
10467051,40
10467052,40
10467061,40
10467062,40
10467071,40
10467072,40
10467081,27
10467082,27
10467091,30
10467092,30
10467101,30
10467102,30
10467111,30
10467112,30
10467121,30
10467122,30
10467131,30
10467132,30
10467141,30
10467142,30
10467151,30
10467152,30
10467161,20
10467162,20
10467171,20
10467172,20
10467181,20
10467182,20
10467191,20
10467192,20
10467201,20
10467202,20
10467211,20
10467212,20
10467221,20
10467222,20
10467231,20
10467232,20
10467241,20
10467242,20
10467251,60
10467252,60
10467261,54
10467262,54
10467271,60
10467272,60
10467281,60
10467282,60
10467291,80
10467292,60
10467301,80
10467302,60
10467311,80
10467312,80
10467321,80
10467322,80
10467331,80
10467332,80
10467341,80
10467342,80
10467351,80
10467352,80
10467361,57
10467362,80
10467371,60
10467372,60
10467381,60
10467382,60
10467391,60
10467392,60
10467401,40
10467402,38
10467411,58
10467412,60
10467421,60
10467422,60
10467431,30
10467432,30
10467441,30
10467442,30
10467451,30
10467452,30
10467461,30
10467462,30
10467471,30
10467472,30
10467481,30
10467482,30
10467491,30
10467492,30
10467501,48
10467502,50
10467511,59
10467512,59
10467521,60
10467522,60
10467531,53
10467532,53
10467541,60
10467542,60
10467551,60
10467552,60
10467561,60
10467562,59
10467571,60
10467572,50
10467581,60
10467582,60
10467591,60
10467592,60
10467601,60
10467602,60
10467611,60
10467612,60
10467621,60
10467622,60
10467631,60
10467632,60
10467641,60
10467642,60
10467651,43
10467652,43
10467661,60
10467662,60
10467671,60
10467672,60
10467681,60
10467682,60
10467691,60
10467692,60
10467701,60
10467702,60
10467711,60
10467712,58
10467721,50
10467722,50
10467731,50
10467732,50
10467741,31
10467742,31
10467751,60
10467752,60
10467761,50
10467762,50
10467771,50
10467772,50
10467781,50
10467782,50
10467791,48
10467792,48
10467801,50
10467802,50
10467811,60
10467812,60
10467821,60
10467822,60
10467831,60
10467832,60
10467841,33
10467842,33
10467851,30
10467852,30
10467861,34
10467862,30
10467871,30
10467872,30
10467881,30
10467882,30
10467891,30
10467892,30
10467901,41
10467902,41
10467911,60
10467912,60
10467921,53
10467922,53
10467931,57
10467932,57
10467941,50
10467942,50
10467951,58
10467952,58
10467961,50
10467962,50
10467971,50
10467972,50
10467981,46
10467982,46
10467991,30
10467992,30
10468001,50
10468002,50
10468011,40
10468012,40
10468021,50
10468022,50
10468031,44
10468032,45
10468041,50
10468042,50
10468051,42
10468052,42
10468061,47
10468062,47
10468071,50
10468072,50
10468081,50
10468082,50
10468091,50
10468092,50
10468101,57
10468102,57
10468111,60
10468112,60
10468121,60
10468122,60
10468131,60
10468132,60
10468141,52
10468142,52
10468151,40
10468152,40
10468161,49
10468162,50
10468171,50
10468172,50
10468181,48
10468182,48
10468191,60
10468192,60
10468201,60
10468202,60
10468211,60
10468212,60
10468221,60
10468222,60
10468231,60
10468232,60
10468241,60
10468242,60
10468251,60
10468252,60
10468261,80
10468262,80
10468271,80
10468272,80
10468281,80
10468282,80
10468291,80
10468292,80
10468301,80
10468302,80
10468311,80
10468312,80
10468321,80
10468322,80
10468331,80
10468332,80
10468341,80
10468342,80
10468351,49
10468352,50
10468361,50
10468362,50
10468371,50
10468372,50
10468381,50
10468382,50
10468391,50
10468392,50
10468401,50
10468402,50
10468411,44
10468412,44
10468421,50
10468422,50
10468431,52
10468432,53
10468441,60
10468442,57
10468451,53
10468452,60
10468461,60
10468462,60
10468471,60
10468472,60
10468481,51
10468482,51
10468491,50
10468492,50
10468501,50
10468502,50
10468511,50
10468512,50
10468521,50
10468522,50
10468531,50
10468532,50
10468541,49
10468542,49
10468551,49
10468552,49
10468561,50
10468562,50
10468571,50
10468572,50
10468581,50
10468582,50
10468591,50
10468592,50
10468601,50
10468602,50
10468611,50
10468612,50
10468621,50
10468622,50
10468631,50
10468632,50
10468641,56
10468642,50
10468651,80
10468652,40
10468661,50
10468662,50
10468671,50
10468672,50
10468681,55
10468682,55
10468691,60
10468692,60
10468701,60
10468702,60
10468711,60
10468712,60
10468721,39
10468722,39
10468731,30
10468732,30
10468741,30
10468742,30
10468751,30
10468752,30
10468761,30
10468762,30
10468771,35
10468772,30
10468781,30
10468782,30
10468791,30
10468792,30
10468801,30
10468802,30
10468811,50
10468812,50
10468821,30
10468822,30
10468831,30
10468832,30
10468841,30
10468842,30
10468851,30
10468852,30
10468861,30
10468862,30
10468871,60
10468872,60
10468881,60
10468882,60
10468891,50
10468892,50
10468901,60
10468902,60
10468911,60
10468912,60
10468921,60
10468922,60
10468931,60
10468932,60
10468941,57
10468942,57
10468951,56
10468952,56
10468961,60
10468962,60
10468971,59
10468972,59
10468981,60
10468982,60
10468991,60
10468992,60
10469001,60
10469002,60
10469011,60
10469012,60
10469021,60
10469022,60
10469031,60
10469032,60
10469041,51
10469042,50
10469051,60
10469052,60
10469061,60
10469062,60
10469071,60
10469072,60
10469081,60
10469082,60
10469091,60
10469092,60
10469101,60
10469102,60
10469111,60
10469112,60
10469121,60
10469122,60
10469131,60
10469132,60
10469141,60
10469142,60
10469151,40
10469152,38
10469161,60
10469162,60
10469171,60
10469172,60
10469181,54
10469182,55
10469191,30
10469192,30
10469201,36
10469202,36
10469211,60
10469212,60
10469221,60
10469222,60
10469231,60
10469232,60
10469241,55
10469242,55
10469251,50
10469252,50
10469261,50
10469262,50
10469271,50
10469272,50
10469281,50
10469282,50
10469291,50
10469292,50
10469301,50
10469302,50
10469311,50
10469312,50
10469321,50
10469322,50
10469331,50
10469332,50
10469341,50
10469342,50
10469351,50
10469352,50
10469361,50
10469362,50
10469371,50
10469372,50
10469381,50
10469382,50
10469391,60
10469392,60
10469401,60
10469402,60
10469411,60
10469412,60
10469421,60
10469422,60
10469431,60
10469432,60
10469441,40
10469442,40
10469451,40
10469452,40
10469461,40
10469462,40
10469471,40
10469472,40
10469481,40
10469482,40
10469491,40
10469492,40
10469501,40
10469502,40
10469511,57
10469512,58
10469521,60
10469522,60
10469531,60
10469532,60
10469541,50
10469542,50
10469551,50
10469552,50
10469561,30
10469562,30
10469571,30
10469572,30
10469581,37
10469582,38
10469591,50
10469592,50
10469601,50
10469602,50
10469611,50
10469612,50
10469621,50
10469622,50
10469631,50
10469632,50
10469641,50
10469642,50
10469651,50
10469652,50
10469661,50
10469662,50
10469671,50
10469672,50
10469681,50
10469682,50
10469691,50
10469692,50
10469701,50
10469702,50
10469711,50
10469712,50
10469721,80
10469722,80
10469731,80
10469732,80
10469741,60
10469742,60
10469751,53
10469752,54
10469761,70
10469762,70
10469771,70
10469772,70
10469781,70
10469782,70
10469791,70
10469792,50
10469801,50
10469811,70
10469821,50
10469822,50
10469831,50
10469832,50
10469841,50
10469842,50
10469851,50
